statuses_count,followers_count,friends_count,favourite_count,listed_count,default_profile_binary,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,hashtags_per_post,urls_per_post,mentions_per_post,words_per_post,IS_BOT
126,47,547,9,2,1,1,1,0.027686222808174028,0.01032740057130301,0.12019336409580313,0.001977587343441002,0.00043946385409800046,0.08592321755027423,1,0,2,0,6,0.007936507936507936,0.0,0.40476190476190477,12.626984126984127,1
16,8,387,0,0,1,1,1,0.003518029903254178,0.001759014951627089,0.08509234828496043,0.0,0.0,0.020671834625323,1,4,2,0,1,0.0,0.1875,0.375,13.625,1
25,14,443,0,1,1,1,1,0.005496921723834653,0.0030782761653474055,0.09740545294635004,0.0,0.00021987686895338611,0.03160270880361174,1,0,2,0,18,0.0,0.04,0.0,13.8,1
14,17,366,0,0,1,1,1,0.003078953155926985,0.003738728832197053,0.08049263250494831,0.0,0.0,0.04644808743169399,1,0,2,0,1,0.14285714285714285,0.35714285714285715,0.7142857142857143,15.571428571428571,1
20,18,483,1,0,1,1,1,0.004398504508467121,0.003958654057620409,0.10622388387948098,0.00021992522542335605,0.0,0.037267080745341616,1,4,2,0,16,0.05,0.0,0.05,11.85,1
931,12,580,43,0,1,1,1,0.20475038486914449,0.0026391027050802728,0.12755663074554652,0.009456784693204311,0.0,0.020689655172413793,1,2,2,0,1,1.0804851157662625,0.2557883131201764,0.43660418963616315,12.536934950385888,1
16,4,550,0,0,1,1,1,0.003518803606773697,0.0008797009016934242,0.12095887398284583,0.0,0.0,0.007272727272727273,1,1,2,0,1,0.1875,1.0,0.0,5.1875,1
6,8,975,0,0,1,1,1,0.0013198416190057193,0.0017597888253409592,0.2144742630884294,0.0,0.0,0.008205128205128205,1,2,2,0,1,0.0,0.8333333333333334,0.8333333333333334,4.5,1
2,15,701,0,0,1,1,1,0.00044023772837332157,0.003301782962799912,0.1543033237948492,0.0,0.0,0.021398002853067047,1,0,2,0,1,0.0,0.5,0.0,4.5,1
68,9,652,0,0,1,1,1,0.014974675181678044,0.001981942303457388,0.14358070909491302,0.0,0.0,0.013803680981595092,1,0,1,0,1,0.23880597014925373,0.7910447761194029,1.0149253731343284,12.835820895522389,1
14,12,554,1,0,1,1,1,0.0030843798193434676,0.0026437541308658294,0.1220533157083058,0.0002203128442388191,0.0,0.021660649819494584,1,2,2,0,1,0.0,0.0,0.07142857142857142,4.428571428571429,1
8,4,415,0,0,1,1,1,0.0017628911414720142,0.0008814455707360071,0.09144997796386073,0.0,0.0,0.00963855421686747,1,0,1,0,1,0.0,0.875,0.125,12.0,1
29,7,524,0,0,1,1,1,0.006391888913378885,0.0015428697377121445,0.11549482036588053,0.0,0.0,0.013358778625954198,1,4,2,0,1,0.0,0.9310344827586207,0.0,11.517241379310345,1
42,22,495,1,1,1,1,1,0.009271523178807948,0.004856512141280353,0.10927152317880795,0.0002207505518763797,0.0002207505518763797,0.044444444444444446,1,0,2,0,1,0.14285714285714285,0.047619047619047616,0.35714285714285715,3.1904761904761907,1
3,12,696,0,0,1,1,1,0.0006622516556291391,0.0026490066225165563,0.15364238410596026,0.0,0.0,0.017241379310344827,1,0,2,0,1,0.0,0.6666666666666666,0.0,7.0,1
486,68,728,19,1,1,1,1,0.1073321554770318,0.015017667844522967,0.1607773851590106,0.004196113074204947,0.00022084805653710247,0.09340659340659341,1,0,2,0,17,0.37448559670781895,0.047325102880658436,0.2613168724279835,14.074074074074074,1
573,14,227,530,0,1,1,1,0.1265738899933731,0.0030925557764523966,0.05014358294676386,0.11707532582284073,0.0,0.06167400881057269,1,0,2,0,1,0.9753521126760564,0.6338028169014085,1.5757042253521127,15.658450704225352,1
1017,198,1045,217,2,1,1,1,0.22475138121546961,0.043756906077348064,0.23093922651933702,0.04795580110497238,0.0004419889502762431,0.18947368421052632,1,0,2,0,7,0.23967774420946628,0.28298086606243705,0.6092648539778449,11.861027190332326,1
14,26,588,0,1,1,1,1,0.0030952907362370107,0.00574839708158302,0.13000221092195446,0.0,0.00022109219544550078,0.04421768707482993,1,0,2,0,1,0.0,0.0,0.07142857142857142,6.071428571428571,1
28,4,612,0,0,1,1,1,0.006190581472474021,0.0008843687817820031,0.13530842361264647,0.0,0.0,0.006535947712418301,1,4,1,0,22,0.03571428571428571,0.9285714285714286,0.10714285714285714,12.857142857142858,1
8,3,336,1,0,1,1,1,0.0017699115044247787,0.000663716814159292,0.0743362831858407,0.00022123893805309734,0.0,0.008928571428571428,1,0,1,0,1,0.125,0.25,1.0,18.125,1
3,3,593,0,0,1,1,1,0.0006656312402928778,0.0006656312402928778,0.13157310849789217,0.0,0.0,0.00505902192242833,1,2,3,0,5,0.0,0.3333333333333333,0.6666666666666666,10.0,1
373,57,450,3,1,1,1,1,0.08283366644459249,0.012658227848101266,0.09993337774816789,0.0006662225183211193,0.00022207417277370642,0.12666666666666668,1,4,1,0,1,0.0,0.6586021505376344,0.06182795698924731,14.086021505376344,1
85,18,624,0,0,1,1,1,0.018876304685765045,0.003997335109926716,0.13857428381079281,0.0,0.0,0.028846153846153848,1,1,2,0,1,0.023529411764705882,0.6941176470588235,0.16470588235294117,10.117647058823529,1
5,5,1015,0,0,1,1,1,0.0011103708638685321,0.0011103708638685321,0.225405285365312,0.0,0.0,0.0049261083743842365,1,1,2,0,1,2.2,1.0,0.0,6.6,1
78,8,638,0,0,1,1,1,0.017329482337258388,0.001777382803821373,0.1417462786047545,0.0,0.0,0.012539184952978056,1,0,2,0,1,0.5714285714285714,0.7922077922077922,1.103896103896104,12.545454545454545,1
16,23,473,2,0,1,1,1,0.0035571365051133837,0.005113383726100489,0.10515784793241441,0.00044464206313917296,0.0,0.048625792811839326,1,0,2,0,1,0.0,0.125,0.5,6.375,1
28,5,595,11,0,1,1,1,0.006231916314266637,0.001112842198976185,0.13242822167816604,0.0024482528377476075,0.0,0.008403361344537815,1,3,2,0,1,0.6666666666666666,0.16666666666666666,0.5,13.916666666666666,1
222,228,405,0,0,1,1,1,0.04942119323241318,0.05075690115761353,0.09016028495102404,0.0,0.0,0.562962962962963,1,0,2,0,2,0.04504504504504504,0.009009009009009009,0.36936936936936937,12.86936936936937,1
4795,490,736,14,0,1,1,1,1.0679287305122493,0.1091314031180401,0.16391982182628062,0.0031180400890868597,0.0,0.6657608695652174,1,0,1,0,1,0.0544,0.01536,0.6976,8.7968,1
6,4,301,0,0,1,1,1,0.0013366005791935842,0.0008910670527957229,0.06705279572287814,0.0,0.0,0.013289036544850499,1,0,2,0,1,0.0,0.6666666666666666,0.0,10.0,1
11,13,392,1,0,1,1,1,0.002452073116362015,0.0028979045920642,0.08738296923762817,0.00022291573785109228,0.0,0.03316326530612245,1,0,2,0,1,0.0,0.09090909090909091,0.9090909090909091,11.636363636363637,1
3,6,565,0,0,1,1,1,0.0006690454950936663,0.0013380909901873326,0.1260035682426405,0.0,0.0,0.010619469026548672,1,5,1,0,1,0.0,2.0,0.0,21.0,1
61,6,671,0,0,1,1,1,0.013619111408796606,0.0013395847287340924,0.14981022549676268,0.0,0.0,0.00894187779433681,1,1,1,0,1,0.5932203389830508,0.864406779661017,1.1016949152542372,11.305084745762711,1
11,25,1470,0,0,1,1,1,0.0024564537740062527,0.005582849486377847,0.3282715497990174,0.0,0.0,0.017006802721088437,1,6,3,0,1,0.0,0.0,0.0,4.7272727272727275,1
48,68,582,0,0,1,1,1,0.010731052984574111,0.01520232506147999,0.1301140174379611,0.0,0.0,0.11683848797250859,1,0,2,0,10,0.0425531914893617,0.0425531914893617,0.7659574468085106,9.702127659574469,1
28,8,498,3,0,1,1,1,0.006259780907668232,0.001788508830762352,0.11133467471495641,0.0006706908115358819,0.0,0.01606425702811245,1,0,1,0,1,0.0,0.10714285714285714,1.0714285714285714,15.821428571428571,1
21,4,616,0,0,1,1,1,0.004695885509838999,0.0008944543828264759,0.13774597495527727,0.0,0.0,0.006493506493506494,1,0,2,0,27,0.09523809523809523,0.9047619047619048,0.19047619047619047,14.380952380952381,1
438,67,935,8,1,1,1,1,0.09800850302081003,0.014992168270306557,0.2092190646677109,0.0017901096442157081,0.00022376370552696352,0.07165775401069518,1,2,2,0,1,0.13163972286374134,0.009237875288683603,0.8545034642032333,10.198614318706698,1
32,11,939,0,1,1,1,1,0.007162041181736795,0.0024619516562220233,0.21016114592658908,0.0,0.00022381378692927484,0.011714589989350373,1,0,2,0,1,0.0,0.0,0.0,7.5625,1
2,9,936,0,0,1,1,1,0.00044772778150884264,0.0020147750167897917,0.20953660174613833,0.0,0.0,0.009615384615384616,1,1,2,0,1,0.0,0.5,0.0,8.0,1
1742,60,704,0,0,1,1,1,0.3899708976942019,0.013431833445265278,0.1576001790911126,0.0,0.0,0.08522727272727272,1,4,1,0,4,0.025847214244686962,0.002871912693854107,0.462952326249282,9.57323377369328,1
1190,189,477,22,17,1,1,1,0.26639802999776135,0.04231027535258563,0.10678307588985897,0.004925005596597269,0.0038056861428251623,0.39622641509433965,1,0,2,0,4,0.030252100840336135,0.0058823529411764705,1.0899159663865545,12.272268907563026,1
4,7,555,0,0,1,1,1,0.0008956560680698612,0.001567398119122257,0.12427227944469324,0.0,0.0,0.012612612612612612,1,0,1,0,1,0.0,0.0,0.0,13.5,1
1,12,349,0,0,1,1,1,0.00022406453058480843,0.002688774367017701,0.07819852117409815,0.0,0.0,0.034383954154727794,1,0,2,0,1,0.0,1.0,0.0,1.0,1
232,67,673,1,0,1,1,1,0.051982971095675554,0.015012323549182164,0.15079542908357607,0.00022406453058480843,0.0,0.09955423476968796,1,0,2,0,1,0.0,0.034482758620689655,0.2974137931034483,5.568965517241379,1
1,4,847,0,0,1,1,1,0.0002243661655822302,0.0008974646623289208,0.19003814224814897,0.0,0.0,0.004722550177095631,1,3,2,0,1,0.0,0.0,0.0,7.0,1
7,48,599,0,2,1,1,1,0.0015709156193895871,0.010771992818671455,0.13442549371633752,0.0,0.0004488330341113106,0.08013355592654424,1,2,3,0,1,0.0,0.5714285714285714,0.42857142857142855,12.571428571428571,1
456,132,581,1,1,1,1,1,0.10235690235690235,0.02962962962962963,0.13041526374859708,0.0002244668911335578,0.0002244668911335578,0.22719449225473323,1,0,1,0,1,0.09429824561403509,0.0021929824561403508,0.46710526315789475,9.649122807017545,1
6,8,436,5,0,1,1,1,0.001347406242982259,0.001796541657309679,0.0979115203233775,0.0011228385358185494,0.0,0.01834862385321101,1,2,1,0,1,0.0,0.8333333333333334,0.16666666666666666,6.0,1
5,6,365,0,0,1,1,1,0.0011230907457322552,0.0013477088948787063,0.08198562443845463,0.0,0.0,0.01643835616438356,1,1,2,0,1,0.2,0.4,0.0,6.0,1
1183,53,546,2,13,1,1,1,0.2659622302158273,0.011915467625899281,0.12275179856115108,0.0004496402877697842,0.002922661870503597,0.09706959706959707,1,0,2,0,17,0.39727195225916456,0.015345268542199489,0.5174765558397272,8.653026427962489,1
32,7,413,0,0,1,1,1,0.007195862379131999,0.0015740948954351248,0.09287159883067236,0.0,0.0,0.01694915254237288,1,3,2,0,1,0.0,1.0,0.9375,3.03125,1
2,2,445,0,0,1,1,1,0.000449842555105713,0.000449842555105713,0.10008996851102114,0.0,0.0,0.0044943820224719105,1,0,2,0,8,0.0,1.0,0.0,18.0,1
68,2,331,0,0,1,1,1,0.015298087739032622,0.0004499437570303712,0.07446569178852644,0.0,0.0,0.006042296072507553,1,0,2,0,6,0.8676470588235294,0.1323529411764706,0.8676470588235294,7.602941176470588,1
17,24,599,0,1,1,1,1,0.003825382538253825,0.0054005400540054005,0.13478847884788478,0.0,0.000225022502250225,0.04006677796327212,1,0,2,0,1,0.23529411764705882,0.5882352941176471,0.4117647058823529,13.882352941176471,1
1,5,369,0,0,1,1,1,0.00022512381809995497,0.0011256190904997748,0.08307068887888339,0.0,0.0,0.013550135501355014,1,0,3,0,1,0.0,1.0,0.0,18.0,1
1,6,520,0,0,1,1,1,0.000225377507324769,0.001352265043948614,0.11719630380887987,0.0,0.0,0.011538461538461539,1,2,2,0,1,0.0,0.0,0.0,3.0,1
3,4,520,0,0,1,1,1,0.000676132521974307,0.000901510029299076,0.11719630380887987,0.0,0.0,0.007692307692307693,1,0,1,0,1,0.0,0.0,0.0,3.3333333333333335,1
4,7,605,0,0,1,1,1,0.0009019165727170237,0.0015783540022547915,0.13641488162344984,0.0,0.0,0.011570247933884297,1,0,2,0,1,0.0,0.0,0.5,8.75,1
16,39,642,0,0,1,1,1,0.0036084799278304014,0.008795669824086604,0.14479025710419485,0.0,0.0,0.06074766355140187,1,0,2,0,8,0.0,0.25,0.0,13.0625,1
2,7,427,0,0,1,1,1,0.0004510599909788002,0.0015787099684258007,0.09630130807397384,0.0,0.0,0.01639344262295082,1,0,3,0,26,0.0,0.0,0.0,18.0,1
8,16,345,0,0,1,1,1,0.0018042399639152007,0.0036084799278304014,0.07780784844384303,0.0,0.0,0.0463768115942029,1,0,4,0,1,0.0,1.0,0.125,11.375,1
17,12,430,0,0,1,1,1,0.003834874802616738,0.0027069704489059328,0.09699977441912926,0.0,0.0,0.027906976744186046,1,0,2,0,1,0.0,0.058823529411764705,0.29411764705882354,10.823529411764707,1
155,33,718,0,0,1,1,1,0.0349808169713383,0.007447528774542992,0.1620401715188445,0.0,0.0,0.04596100278551532,1,2,2,0,1,0.03870967741935484,0.23870967741935484,0.7483870967741936,14.806451612903226,1
12,0,430,0,0,1,1,1,0.002708192281651997,0.0,0.09704355675919657,0.0,0.0,0.0,1,0,2,0,1,0.0,1.0,0.0,7.25,1
19,13,455,2,1,1,1,1,0.004288939051918736,0.002934537246049661,0.10270880361173815,0.0004514672686230248,0.0002257336343115124,0.02857142857142857,1,0,2,0,8,0.0,0.0,0.5263157894736842,10.789473684210526,1
3228,1167,1621,13,25,1,1,1,0.7291619606957307,0.2636096679466908,0.3661621865823357,0.0029365258640162636,0.0056471651231082,0.7199259716224553,1,0,2,0,25,0.0356478611283323,0.29324240545567265,0.5840049597024178,12.741165530068196,1
27,3,575,0,0,1,1,1,0.006100316312697696,0.0006778129236330773,0.1299141436963398,0.0,0.0,0.0052173913043478265,1,0,2,0,24,0.037037037037037035,0.8518518518518519,0.18518518518518517,14.592592592592593,1
10,2,620,0,0,1,1,1,0.0022598870056497176,0.0004519774011299435,0.1401129943502825,0.0,0.0,0.0032258064516129032,1,0,1,0,9,0.1,0.7,0.8,14.2,1
48,9,393,0,0,1,1,1,0.010852362649785214,0.0020348179968347276,0.08885371919511643,0.0,0.0,0.022900763358778626,1,0,3,0,1,2.4791666666666665,0.9166666666666666,0.0,10.916666666666666,1
635,31,451,30,2,1,1,1,0.14360018091361376,0.007010402532790593,0.10199004975124377,0.0067842605156037995,0.0004522840343735866,0.06873614190687362,1,0,2,0,1,0.0766721044045677,0.47797716150081565,0.10766721044045677,6.456769983686787,1
675,18,519,653,0,1,1,1,0.15271493212669685,0.004072398190045249,0.11742081447963801,0.14773755656108598,0.0,0.03468208092485549,1,0,3,0,1,0.9757009345794393,0.8168224299065421,1.3196261682242991,14.291588785046729,1
116,174,723,3,1,1,1,1,0.026262168892913742,0.03939325333937061,0.16368575956531584,0.0006791940230925968,0.00022639800769753225,0.24066390041493776,1,4,1,0,1,0.04310344827586207,0.02586206896551724,1.1637931034482758,11.982758620689655,1
1,9,368,0,0,1,1,1,0.00022644927536231884,0.0020380434782608695,0.08333333333333333,0.0,0.0,0.024456521739130436,1,0,2,0,1,0.0,1.0,0.0,6.0,1
7,4,608,0,0,1,1,1,0.0015862225243598459,0.0009064128710627691,0.1377747564015409,0.0,0.0,0.006578947368421052,1,0,2,0,1,0.0,1.0,0.14285714285714285,7.285714285714286,1
84,11,481,0,0,1,1,1,0.019034670292318152,0.002492635395422615,0.10899614774529798,0.0,0.0,0.02286902286902287,1,0,2,0,1,0.011904761904761904,0.023809523809523808,0.6666666666666666,8.904761904761905,1
10,6,335,3,0,1,1,1,0.002266032177656923,0.0013596193065941536,0.07591207795150691,0.0006798096532970768,0.0,0.01791044776119403,1,5,1,0,1,0.0,0.5,0.8,8.8,1
134,24,626,0,0,1,1,1,0.030378598957152572,0.005440943096803446,0.1419179324416232,0.0,0.0,0.038338658146964855,1,0,2,0,1,0.0,0.0,0.007462686567164179,8.082089552238806,1
45,9,466,1,0,1,1,1,0.010211027910142955,0.0020422055820285907,0.10574086680281371,0.0002269117313365101,0.0,0.019313304721030045,1,0,2,0,1,0.06666666666666667,0.15555555555555556,0.7555555555555555,14.71111111111111,1
390,57,285,3,4,1,1,1,0.08849557522123894,0.012933968686181076,0.06466984343090537,0.0006807351940095302,0.0009076469253460404,0.2,1,0,2,0,1,0.19023136246786632,0.02570694087403599,0.7069408740359897,10.007712082262211,1
10,10,425,0,0,1,1,1,0.002271694684234439,0.002271694684234439,0.09654702407996366,0.0,0.0,0.023529411764705882,1,6,1,0,1,0.0,0.4,0.1,7.5,1
1,6,558,0,0,1,1,1,0.00022763487366264513,0.0013658092419758707,0.12702025950375598,0.0,0.0,0.010752688172043012,1,1,1,1,1,0.0,1.0,0.0,3.0,1
240,3,577,12,0,1,1,1,0.05463236967903483,0.0006829046209879354,0.13134532210334623,0.0027316184839517414,0.0,0.005199306759098787,1,3,1,0,1,1.004524886877828,0.013574660633484163,0.05429864253393665,11.520361990950226,1
8,4,409,0,0,1,1,1,0.001822738664843928,0.000911369332421964,0.09318751424014582,0.0,0.0,0.009779951100244499,1,0,2,0,1,0.875,0.125,0.0,6.125,1
2,6,355,0,0,1,1,1,0.00045589240939138365,0.0013676772281741509,0.08092090266697059,0.0,0.0,0.016901408450704224,1,0,3,0,1,0.0,0.5,0.5,11.0,1
455,6,397,12,0,1,1,1,0.10373917008663931,0.0013679890560875513,0.09051527587779298,0.0027359781121751026,0.0,0.015113350125944584,1,0,1,0,1,1.4397163120567376,0.03546099290780142,0.3380614657210402,13.458628841607565,1
7,11,429,1,0,1,1,1,0.0015967153284671533,0.002509124087591241,0.0978558394160584,0.0002281021897810219,0.0,0.02564102564102564,1,0,2,0,1,0.14285714285714285,0.42857142857142855,0.42857142857142855,11.142857142857142,1
10,22,397,1,2,1,1,1,0.002281021897810219,0.005018248175182482,0.09055656934306569,0.0002281021897810219,0.0004562043795620438,0.055415617128463476,1,0,2,0,1,0.0,0.0,1.0,6.6,1
1,22,948,0,0,1,1,1,0.0002281021897810219,0.005018248175182482,0.21624087591240876,0.0,0.0,0.023206751054852322,1,1,2,0,1,0.0,0.0,0.0,1.0,1
6,19,551,0,0,1,1,1,0.0013689253935660506,0.004334930412959161,0.12571298197581565,0.0,0.0,0.034482758620689655,1,1,1,0,1,0.0,0.0,0.3333333333333333,8.5,1
257,59,570,0,2,1,1,1,0.05863563769107917,0.013461099703399497,0.1300479123887748,0.0,0.0004563084645220169,0.10350877192982456,1,0,2,0,12,0.11284046692607004,0.10505836575875487,0.8404669260700389,11.680933852140077,1
24,6,459,0,0,1,1,1,0.005476951163852123,0.0013692377909630307,0.10474669100867184,0.0,0.0,0.013071895424836602,1,2,2,0,1,0.0,0.875,0.9166666666666666,3.75,1
1,2,328,0,0,1,1,1,0.00022825838849577722,0.00045651677699155445,0.07486875142661492,0.0,0.0,0.006097560975609756,1,5,1,5,1,0.0,1.0,0.0,1.0,1
20,12,465,0,0,1,1,1,0.004567252797442339,0.002740351678465403,0.10618862754053437,0.0,0.0,0.025806451612903226,1,2,2,0,1,0.2,0.05,0.95,15.05,1
28,6,943,0,0,1,1,1,0.006395614435815441,0.0013704888076747374,0.2153951576062129,0.0,0.0,0.006362672322375398,1,4,2,0,1,0.0,0.0,0.0,4.142857142857143,1
66,68,623,2,0,1,1,1,0.015082266910420476,0.015539305301645339,0.14236745886654478,0.0004570383912248629,0.0,0.10914927768860354,1,0,2,0,1,0.3076923076923077,0.09230769230769231,0.49230769230769234,12.261538461538462,1
10,10,371,0,0,1,1,1,0.0022851919561243145,0.0022851919561243145,0.08478062157221207,0.0,0.0,0.026954177897574125,1,2,2,0,1,0.1,0.1,1.2,6.8,1
1,2,407,0,0,1,1,1,0.00022857142857142857,0.00045714285714285713,0.09302857142857143,0.0,0.0,0.004914004914004914,1,0,1,0,1,0.0,0.0,1.0,2.0,1
2,4,471,0,0,1,1,1,0.000457351932311914,0.000914703864623828,0.10770638005945575,0.0,0.0,0.008492569002123142,1,6,2,0,1,0.0,0.0,0.0,5.0,1
4,3,574,1,0,1,1,1,0.0009151223976206818,0.0006863417982155113,0.13132006405856783,0.00022878059940517045,0.0,0.005226480836236934,1,0,1,0,1,0.0,0.0,0.25,3.0,1
12,5,329,0,0,1,1,1,0.002746623941405356,0.0011444266422522317,0.07530327306019684,0.0,0.0,0.015197568389057751,1,4,3,0,1,0.16666666666666666,0.0,0.4166666666666667,12.083333333333334,1
13,45,557,0,0,1,1,1,0.002975509269855802,0.010299839780270085,0.1274891279468986,0.0,0.0,0.0807899461400359,1,0,2,0,1,0.07692307692307693,0.23076923076923078,0.23076923076923078,7.076923076923077,1
1,2,304,0,0,1,1,1,0.0002289901534234028,0.0004579803068468056,0.06961300664071444,0.0,0.0,0.006578947368421052,1,0,2,0,1,0.0,0.0,0.0,20.0,1
6,6,591,0,0,1,1,1,0.0013745704467353953,0.0013745704467353953,0.13539518900343642,0.0,0.0,0.01015228426395939,1,2,3,0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,9.666666666666666,1
244,31,597,2,0,1,1,1,0.05592482236992895,0.007105202842081137,0.1368324547329819,0.00045840018336007336,0.0,0.051926298157453935,1,3,2,0,1,0.06666666666666667,0.029166666666666667,0.7958333333333333,10.429166666666667,1
19,22,508,1,0,1,1,1,0.004354801741920697,0.0050424020169608065,0.11643364657345863,0.00022920009168003668,0.0,0.04330708661417323,1,2,1,0,4,0.05263157894736842,0.05263157894736842,0.7894736842105263,7.368421052631579,1
58,310,1927,671,3,1,1,1,0.013299701903233204,0.0710846136207292,0.44187113047466176,0.15386379270809447,0.000687915615684476,0.16087182148417228,1,0,1,0,1,0.0,0.19607843137254902,0.29411764705882354,10.647058823529411,1
73,6,1011,0,0,1,1,1,0.016743119266055047,0.0013761467889908258,0.23188073394495412,0.0,0.0,0.005934718100890208,1,0,2,0,1,0.8142857142857143,0.8428571428571429,0.7285714285714285,9.914285714285715,1
2,5,583,0,0,1,1,1,0.00045871559633027525,0.0011467889908256881,0.13371559633027522,0.0,0.0,0.008576329331046312,1,3,2,0,1,0.0,0.0,0.0,32.0,1
32,3,572,11,0,1,1,1,0.00734113328745125,0.0006882312456985547,0.1312227575131911,0.0025235145675613674,0.0,0.005244755244755245,1,0,4,0,1,0.6153846153846154,0.23076923076923078,0.5384615384615384,12.461538461538462,1
14,12,569,1,0,1,1,1,0.0032139577594123047,0.0027548209366391185,0.13062442607897154,0.0002295684113865932,0.0,0.0210896309314587,1,0,2,0,1,0.15384615384615385,0.07692307692307693,0.15384615384615385,5.923076923076923,1
2,3,368,0,0,1,1,1,0.0004591368227731864,0.0006887052341597796,0.0844811753902663,0.0,0.0,0.008152173913043478,1,2,1,0,1,0.0,0.0,0.0,9.5,1
39,28,651,0,0,1,1,1,0.008955223880597015,0.00642939150401837,0.1494833524684271,0.0,0.0,0.043010752688172046,1,0,1,0,21,0.1388888888888889,0.0,0.8333333333333334,11.305555555555555,1
804,121,783,15,2,1,1,1,0.18465778594395957,0.027790537436839687,0.17983463481855766,0.003445107946715664,0.00045934772622875517,0.1545338441890166,1,0,2,0,14,0.2972636815920398,0.06343283582089553,1.0659203980099503,11.691542288557214,1
2,4,624,0,0,1,1,1,0.00045998160073597056,0.0009199632014719411,0.14351425942962281,0.0,0.0,0.00641025641025641,1,2,2,0,1,0.0,0.5,0.5,1.0,1
1,2,555,0,0,1,1,1,0.00022999080036798528,0.00045998160073597056,0.12764489420423183,0.0,0.0,0.0036036036036036037,1,2,2,0,1,2.0,0.0,1.0,9.0,1
3,14,413,0,0,1,1,1,0.0006902899217671422,0.0032213529682466636,0.09502991256327657,0.0,0.0,0.03389830508474576,1,0,1,0,1,0.0,0.3333333333333333,0.3333333333333333,16.0,1
28,19,463,3,0,1,1,1,0.006444188722669736,0.004372842347525892,0.10655926352128883,0.0006904487917146145,0.0,0.04103671706263499,1,0,3,0,1,0.07142857142857142,0.0,0.7142857142857143,11.857142857142858,1
24,14,429,1,0,1,1,1,0.005526134008749712,0.0032235781717706653,0.0987796454064011,0.00023025558369790466,0.0,0.03263403263403263,1,4,2,0,1,0.0,0.16666666666666666,0.08333333333333333,6.833333333333333,1
5,17,388,0,0,1,1,1,0.0011515430677107323,0.00391524643021649,0.08935974205435283,0.0,0.0,0.04381443298969072,1,0,2,0,1,0.0,0.6,0.6,14.4,1
3,15,413,0,0,1,1,1,0.000691085003455425,0.0034554250172771253,0.09513936880903018,0.0,0.0,0.03631961259079903,1,2,2,0,1,0.0,0.0,1.0,13.333333333333334,1
1,6,549,0,0,1,1,1,0.00023046784973496196,0.0013828070984097719,0.1265268495044941,0.0,0.0,0.01092896174863388,1,0,2,0,10,0.0,0.0,0.0,5.0,1
8,1,408,0,0,1,1,1,0.0018437427978796957,0.00023046784973496196,0.09403088269186448,0.0,0.0,0.0024509803921568627,1,0,2,0,1,0.0,0.75,0.25,15.125,1
1,6,548,0,0,1,1,1,0.00023073373327180433,0.0013844023996308261,0.12644208583294878,0.0,0.0,0.010948905109489052,1,5,2,0,1,0.0,0.0,0.0,1.0,1
3,0,384,0,0,1,1,1,0.0006923609508423724,0.0,0.08862220170782367,0.0,0.0,0.0,1,0,2,0,1,0.0,0.0,0.0,1.3333333333333333,1
15,17,601,0,0,1,1,1,0.0034626038781163434,0.0039242843951985225,0.13873499538319484,0.0,0.0,0.028286189683860232,1,0,1,0,3,0.0,0.0,0.5333333333333333,3.466666666666667,1
381,41,570,1,1,1,1,1,0.08795013850415513,0.009464450600184672,0.13157894736842105,0.00023084025854108956,0.00023084025854108956,0.07192982456140351,1,3,2,0,1,0.06036745406824147,0.03937007874015748,1.3858267716535433,16.755905511811022,1
33,4,531,11,0,1,1,1,0.007623007623007623,0.000924000924000924,0.12266112266112267,0.002541002541002541,0.0,0.007532956685499058,1,0,1,0,1,0.6666666666666666,0.25,0.5833333333333334,16.333333333333332,1
224,133,1258,0,1,1,1,1,0.05177993527508091,0.030744336569579287,0.29079981507165975,0.0,0.0002311604253351826,0.10572337042925278,1,0,2,0,10,0.07589285714285714,0.38839285714285715,0.5848214285714286,7.549107142857143,1
15,3,399,0,0,1,1,1,0.0034674063800277394,0.0006934812760055479,0.09223300970873786,0.0,0.0,0.007518796992481203,1,0,1,0,1,0.0,0.13333333333333333,0.13333333333333333,8.0,1
3,4,606,0,0,1,1,1,0.0006939625260235947,0.0009252833680314596,0.14018043025676613,0.0,0.0,0.006600660066006601,1,4,2,0,1,0.0,1.0,0.0,5.0,1
6,5,425,0,0,1,1,1,0.0013882461823229986,0.0011568718186024988,0.0983341045812124,0.0,0.0,0.011764705882352941,1,2,2,0,1,0.0,0.0,0.0,9.0,1
2,6,301,0,0,1,1,1,0.00046274872744099955,0.0013882461823229986,0.06964368347987043,0.0,0.0,0.019933554817275746,1,0,2,0,1,0.0,1.0,1.0,6.0,1
2,14,445,0,0,1,1,1,0.0004628558204119417,0.0032399907428835918,0.10298542004165702,0.0,0.0,0.03146067415730337,1,0,2,0,1,0.0,0.0,0.0,8.0,1
33,17,513,0,0,1,1,1,0.007640657559620283,0.003936096318592266,0.11877749479046075,0.0,0.0,0.03313840155945419,1,0,2,0,1,0.030303030303030304,0.12121212121212122,0.7272727272727273,10.818181818181818,1
